ccode,year,cap,majpow,imports,exports,polity
 483,1977,0.000288,0,142.19000000,106.59000000,  -7
 484,1977,0.000201,0,183.20000000,172.65000000,  -7
 490,1977,0.002477,0,852.10000000,1109.90000000,  -9
 500,1977,0.000827,0,246.88000000,564.93000000,  -7
 501,1977,0.001062,0,1289.10000000,1185.76000000,  -7
 510,1977,0.001216,0,729.61000000,500.93000000,  -7
 516,1977,0.000216,0,72.58000000,89.01000000,  -7
 517,1977,0.000249,0,112.89000000,92.12000000,  -7
 520,1977,0.000673,0,227.39000000,62.03000000,  -7
 522,1977,0.000032,0,104.00000000,3.29000000,  -8
 530,1977,0.003394,0,351.61000000,332.83000000,  -7
 540,1977,0.000997,0,720.00000000,800.00000000,  -7
 541,1977,0.000844,0,277.70000000,128.99000000,  -8
 551,1977,0.000735,0,671.62000000,897.25000000,  -9
 552,1977,0.000926,0,649.78998000,792.00000000,   4
 553,1977,0.000343,0,234.85000000,204.69000000,  -9
 560,1977,0.007050,0,6501.00000000,9987.00000000,   4
 570,1977,0.000061,0,218.38000000,14.02000000,  -7
 571,1977,0.000047,0,235.00000000,191.39000000,   7
 572,1977,0.000043,0,224.02000000,180.42000000, -10
 580,1977,0.000568,0,347.35000000,343.05000000,  -6
 581,1977,0.000020,0,15.90000000,9.00000000,  -4
 590,1977,0.000081,0,446.31000000,309.49000000,   9
 591,1977,0.000003,0,45.30000000,9.80000000, -99
 600,1977,0.002746,0,3197.51000000,1300.83000000,  -8
 615,1977,0.002604,0,7122.31000000,5809.28000000,  -9
 616,1977,0.000602,0,1824.34000000,924.54000000,  -9
 620,1977,0.001515,0,3782.00000000,9759.40000000,  -7
 625,1977,0.001427,0,1078.53000000,661.11000000,  -7
 630,1977,0.010916,0,14641.60000000,24260.00000000, -10
 640,1977,0.010446,0,5796.85000000,1752.71000000,   9
 645,1977,0.003895,0,4480.60000000,9649.00000000,  -7
 651,1977,0.008222,0,4815.35000000,1708.35000000,  -6
 652,1977,0.002890,0,2657.39000000,1063.12000000,  -9
 660,1977,0.000380,0,1539.00000000,691.00000000, -77
 663,1977,0.000888,0,1381.04000000,249.25000000, -10
 666,1977,0.003194,0,5787.35000000,3082.65000000,   9
 670,1977,0.006583,0,14653.80000000,44060.80000000, -10
 678,1977,0.000561,0,1039.98000000,11.09000000,  -6
 680,1977,0.000315,0,1039.90000000,11.09000000,  -7
 690,1977,0.001156,0,4842.60000000,9801.70000000, -10
 692,1977,0.000385,0,2031.72000000,1845.29000000, -10
 694,1977,0.000452,0,1225.07000000,2012.00000000, -10
 696,1977,0.000880,0,5186.10000000,9637.00000000,  -8
 698,1977,0.000371,0,874.57000000,1574.80000000, -10
 700,1977,0.001838,0,458.65000000,313.14000000,  -7
 710,1977,0.117141,1,7210.00000000,7590.00000000,  -7
 712,1977,0.000442,0,375.00000000,232.00000000,  -7
 713,1977,0.006207,0,9361.00000000,8511.00000000,  -7
 731,1977,0.006862,0,-9.00000000,-9.00000000,  -9
 732,1977,0.010848,0,10805.80000000,10048.10000000,  -8
 740,1977,0.053387,0,71324.70000000,81073.90000000,  10
 750,1977,0.053017,0,6664.35000000,6025.04000000,   8
 760,1977,0.000093,0,-9.00000000,-9.00000000,  -8
 770,1977,0.009934,0,2451.88000000,1173.59000000,  -7
 771,1977,0.005160,0,1124.85000000,474.04000000,  -7
 775,1977,0.003538,0,273.08000000,206.16000000,  -6
 780,1977,0.000982,0,638.16000000,621.94000000,   8
 781,1977,0.000007,0,9.10000040,3.50000000, -99
 790,1977,0.000877,0,168.32001000,80.55999800,  -9
 800,1977,0.004611,0,4615.11000000,3489.12000000, -88
 811,1977,0.000983,0,38.00000000,112.00000000,  -7
 812,1977,0.000482,0,55.00000000,8.50000000,  -7
 816,1977,0.008787,0,676.09003000,132.60001000,  -7
 820,1977,0.001818,0,4546.70000000,6083.77000000,   4
 830,1977,0.001507,0,10471.10000000,8242.87000000,  -2
 840,1977,0.004639,0,4269.72000000,3151.74000000,  -9
 850,1977,0.012520,0,6228.50000000,10846.30000000,  -7
 900,1977,0.007204,0,13483.20000000,13358.70000000,  10
 910,1977,0.000165,0,694.78998000,723.37000000,  10
 920,1977,0.000614,0,3360.87000000,3194.88000000,  10
 950,1977,0.000058,0,306.67000000,178.79000000,   9
 990,1977,0.000006,0,40.89000000,14.79000000, -99
   2,1978,0.138162,1,186047.00000000,143762.00000000,  10
  20,1978,0.012156,0,49540.70000000,48429.00000000,  10
  31,1978,0.000202,0,3149.45000000,3057.44000000, -99
  40,1978,0.002849,0,4751.00000000,4575.00000000,  -7
  41,1978,0.000361,0,219.80000000,158.79000000,  -9
  42,1978,0.000740,0,941.80000000,673.42000000,   6
  51,1978,0.000153,0,984.80000000,751.10000000,  10
  52,1978,0.000396,0,1961.00000000,2018.10000000,   8
  53,1978,0.000016,0,312.58000000,129.83000000, -99
  54,1978,0.000003,0,28.43000000,15.89000000, -99
  55,1978,0.000005,0,35.72000000,17.12000000, -99
  70,1978,0.011564,0,7559.80000000,5953.90000000,  -3
  90,1978,0.000559,0,1285.60000000,1089.39000000,  -5
  91,1978,0.000374,0,699.22000000,601.77000000,  -1
  92,1978,0.000473,0,1029.96000000,843.49000000,  -6
  93,1978,0.000291,0,593.24000000,645.97000000,  -8
  94,1978,0.000194,0,1091.69000000,814.43000000,  10
  95,1978,0.000279,0,938.64000000,228.98000000,  -6
 100,1978,0.003614,0,2836.29000000,3038.30000000,   8
 101,1978,0.004126,0,11659.80000000,9201.70000000,   9
 110,1978,0.000085,0,270.63000000,294.63000000,   0
 115,1978,0.000058,0,405.99000000,368.81000000, -99
 130,1978,0.001070,0,1505.17000000,1562.28000000,  -5
 135,1978,0.003125,0,1419.99000000,1976.71000000, -88
 140,1978,0.022222,0,16559.60000000,12655.20000000,  -4
 145,1978,0.000713,0,777.23000000,726.53000000,  -4
 150,1978,0.000332,0,348.36000000,256.98000000,  -8
 155,1978,0.002719,0,3002.40000000,2454.88000000,  -7
 160,1978,0.006164,0,3833.92000000,6401.55000000,  -9
 165,1978,0.000614,0,715.61000000,682.02000000,  -7
 200,1978,0.025620,1,75823.90000000,67848.20000000,  10
 205,1978,0.000519,0,7109.51000000,5681.54000000,  10
 210,1978,0.006776,0,53840.30000000,50139.70000000,  10
 211,1978,0.006511,0,46677.06600000,43086.89100000,  10
 212,1978,0.001179,0,46677.06600000,43086.89100000, -99
 220,1978,0.023424,1,81791.70000000,79373.60000000,   8
 225,1978,0.001530,0,23803.90000000,23573.10000000,  10
 230,1978,0.011504,0,18713.20000000,13117.60000000,   9
 235,1978,0.001596,0,5238.68000000,2418.90000000,   9
 260,1978,0.031927,0,121805.00000000,142609.00000000,  10
 265,1978,0.009107,0,18575.09000000,16912.08000000,  -9
 290,1978,0.015786,0,17697.90000000,14114.00000000,  -7
 305,1978,0.002717,0,16007.60000000,12196.10000000,  10
 310,1978,0.004116,0,7940.92000000,6351.69000000,  -7
 315,1978,0.009212,0,12604.16000000,11739.99000000,  -7
 325,1978,0.019487,0,56454.80000000,56063.20000000,  10
 338,1978,0.000059,0,571.96000000,342.47000000, -99
 339,1978,0.000553,0,173.00000000,151.00000000,  -9
 345,1978,0.005516,0,9988.42000000,5668.03000000,  -7
 350,1978,0.003247,0,7818.12000000,3375.30000000,   8
 352,1978,0.000146,0,757.99000000,340.60000000,  10
 355,1978,0.004006,0,4121.75000000,4030.06010000,  -7
 360,1978,0.008932,0,9800.61000000,8076.61000000,  -8
 365,1978,0.172273,1,50546.03900000,52219.30900000,  -7
 375,1978,0.001797,0,7861.44000000,8568.41000000,  10
 380,1978,0.003897,0,20586.80000000,21785.20000000,  10
 385,1978,0.001716,0,11528.00000000,10866.50000000,  10
 390,1978,0.001593,0,14814.40000000,11886.00000000,  10
 395,1978,0.000019,0,675.30000000,640.78000000, -99
 402,1978,0.000037,0,52.30000000,1.00000000, -99
 403,1978,0.000004,0,14.69000000,20.82000000, -99
 404,1978,0.000090,0,48.73000000,11.92000000,  -7
 411,1978,0.000055,0,24.60000000,24.88999900,  -7
 420,1978,0.000023,0,98.98000000,44.84000000,   8
 432,1978,0.000422,0,202.62000000,106.25000000,  -7
 433,1978,0.000550,0,754.81000000,449.39000000,  -2
 434,1978,0.000255,0,311.08000000,27.21000000,  -7
 435,1978,0.000175,0,181.16000000,119.11000000,  -7
 436,1978,0.000269,0,305.71000000,282.36000000,  -7
 437,1978,0.000698,0,2315.65000000,2324.22000000,  -9
 438,1978,0.000430,0,312.00000000,367.69000000,  -9
 439,1978,0.000363,0,225.56000000,42.14000000,   5
 450,1978,0.000183,0,478.46000000,486.19000000,  -6
 451,1978,0.000198,0,277.19000000,154.73000000,  -7
 452,1978,0.000936,0,955.56000000,890.55000000, -88
 461,1978,0.000198,0,447.17000000,240.03000000,  -7
 471,1978,0.000604,0,1045.45000000,797.53000000,  -8
 475,1978,0.006376,0,12811.40000000,9955.70000000, -88
 481,1978,0.000174,0,616.80000000,1107.29000000,  -9
 482,1978,0.000178,0,55.89000000,71.72000000,  -7
 483,1978,0.000266,0,192.39000000,102.09000000, -88
 484,1978,0.000235,0,250.69000000,117.79000000,  -7
 490,1978,0.002460,0,714.00000000,1065.00000000,  -9
 500,1978,0.000725,0,194.46000000,296.56000000,  -7
 501,1978,0.001103,0,1711.78000000,1021.65000000,  -7
 510,1978,0.001477,0,1118.27000000,453.84000000,  -7
 516,1978,0.000209,0,98.22000000,69.36000000,  -7
 517,1978,0.000263,0,177.93000000,68.97000000,  -7
 520,1978,0.000691,0,241.34000000,106.56000000,  -7
 522,1978,0.000064,0,140.55000000,7.34000020,  -8
 530,1978,0.003432,0,455.43000000,306.10000000,  -7
 540,1978,0.000998,0,893.71997000,977.60999000,  -7
 541,1978,0.000852,0,474.00000000,219.50000000,  -8
 551,1978,0.000694,0,607.83000000,812.96000000,  -9
 552,1978,0.000983,0,677.00000000,827.00000000,   4
 553,1978,0.000340,0,338.77000000,181.26000000,  -9
 560,1978,0.007173,0,7936.00000000,12852.00000000,   4
 570,1978,0.000061,0,259.54999000,31.84000000,  -7
 571,1978,0.000047,0,290.20001000,224.39000000,   7
 572,1978,0.000044,0,311.42001000,217.22000000, -10
 580,1978,0.000588,0,441.55000000,386.52000000,  -6
 581,1978,0.000021,0,16.10000000,9.30000000,  -5
 590,1978,0.000073,0,496.85000000,318.00000000,   9
 591,1978,0.000003,0,57.10000000,13.40000000, -99
 600,1978,0.002767,0,2966.74000000,1502.64000000,  -8
 615,1978,0.003103,0,8684.07000000,6313.02000000,  -9
 616,1978,0.000615,0,2119.55000000,1110.53000000,  -9
 620,1978,0.002120,0,4601.30000000,9906.70000000,  -7
 625,1978,0.001581,0,875.47000000,485.18000000,  -7
 630,1978,0.010923,0,10372.00000000,22101.00000000, -10
 640,1978,0.009896,0,4600.37000000,2288.31000000,   9
 645,1978,0.005256,0,4212.40000000,11061.00000000,  -7
 651,1978,0.008203,0,6726.70000000,1737.18000000,  -6
 652,1978,0.002664,0,2458.66000000,1059.86000000,  -9
 660,1978,0.000397,0,1922.00000000,755.00000000, -77
 663,1978,0.000875,0,1498.76000000,294.99000000, -10
 666,1978,0.002711,0,7402.70000000,3910.93000000,   9
 670,1978,0.006967,0,20349.00000000,37816.30000000, -10
 678,1978,0.000566,0,1283.30000000,6.86000000,  -6
 680,1978,0.000315,0,1283.30000000,6.86000010,  -8
 690,1978,0.001129,0,4603.80000000,10465.60000000, -10
 692,1978,0.000387,0,2043.89000000,1892.00000000, -10
 694,1978,0.000485,0,1183.90000000,2318.00000000, -10
 696,1978,0.000932,0,5384.90000000,9125.40000000,  -8
 698,1978,0.000442,0,947.34000000,1512.43000000, -10
 700,1978,0.001608,0,450.52000000,269.16000000, -77
 710,1978,0.119659,1,10915.00000000,9745.00000000,  -7
 712,1978,0.000438,0,-9.00000000,-9.00000000,  -7
 713,1978,0.006879,0,12687.00000000,11027.00000000,  -7
 731,1978,0.007472,0,902.00000000,967.00000000,  -9
 732,1978,0.011024,0,14975.00000000,12593.70000000,  -8
 740,1978,0.051948,0,79899.90000000,98323.30000000,  10
 750,1978,0.053173,0,7819.65000000,6626.40000000,   8
 760,1978,0.000092,0,-9.00000000,-9.00000000,  -8
 770,1978,0.009483,0,3285.25000000,1490.30000000,  -7
 771,1978,0.005253,0,1502.07000000,513.24000000,  -4
 775,1978,0.003506,0,475.15000000,309.00000000,  -6
 780,1978,0.000927,0,963.70000000,873.79000000,   6
 781,1978,0.000007,0,7.00000000,4.09000020, -99
 790,1978,0.000844,0,223.05000000,91.62999700,  -9
 800,1978,0.004766,0,5355.19000000,4086.19000000,   2
 811,1978,0.000951,0,26.00000000,36.00000000,  -7
 812,1978,0.000484,0,74.19000200,9.80000020,  -7
 816,1978,0.009007,0,1006.29000000,147.19000000,  -7
 820,1978,0.001849,0,5928.49000000,7412.58000000,   4
 830,1978,0.001715,0,13059.30000000,10125.10000000,  -2
 840,1978,0.004754,0,5143.23000000,3424.99000000,  -9
 850,1978,0.012423,0,6690.20000000,11642.80000000,  -7
 900,1978,0.007095,0,15534.40000000,14416.90000000,  10
 910,1978,0.000190,0,826.28998000,715.05000000,  10
 920,1978,0.000590,0,3489.18000000,3739.08000000,  10
 940,1978,0.000009,0,41.40000000,39.62000000,   7
 950,1978,0.000058,0,356.19000000,203.42000000,   9
 990,1978,0.000006,0,53.75000000,9.95000000, -99
   2,1979,0.135674,1,222332.00000000,182006.00000000,  10
  20,1979,0.012248,0,60837.20000000,58297.70000000,  10
  31,1979,0.000179,0,3513.83000000,3784.71000000, -99
  40,1979,0.002852,0,5089.00000000,4829.00000000,  -7
  41,1979,0.000357,0,266.12000000,147.70000000,  -9
  42,1979,0.000771,0,1161.20000000,874.85000000,   6
  51,1979,0.000145,0,1001.97000000,819.49000000,  10
  52,1979,0.000383,0,2082.63000000,2603.85000000,   8
  53,1979,0.000029,0,424.27000000,150.83000000, -99
  54,1979,0.000003,0,22.21000000,9.40000000, -99
  55,1979,0.000005,0,44.68000000,21.71000000, -99
  56,1979,0.000005,0,78.00000000,28.00000000, -99
  57,1979,0.000004,0,46.33000000,14.79000000, -99
  70,1979,0.011871,0,12085.70000000,8982.80000000,  -3
  90,1979,0.000612,0,1503.92000000,1243.44000000,  -5
  91,1979,0.000380,0,825.67000000,733.59000000,  -1
  92,1979,0.000475,0,1039.54000000,1223.43000000, -88
  93,1979,0.000291,0,360.00000000,566.55000000, -77
  94,1979,0.000199,0,1397.60000000,934.01000000,  10
  95,1979,0.000290,0,1179.63000000,257.15000000,  -6
 100,1979,0.003595,0,3233.14000000,3325.36000000,   8
 101,1979,0.004349,0,10573.80000000,14292.80000000,   9
 110,1979,0.000082,0,290.08000000,290.17000000,   0
 115,1979,0.000057,0,426.26000000,398.23000000, -99
 130,1979,0.001091,0,1599.67000000,2111.35000000,   9
 135,1979,0.003131,0,1852.09000000,3675.34000000, -88
 140,1979,0.022440,0,21784.50000000,15244.50000000,  -4
 145,1979,0.000725,0,860.86000000,857.21000000,  -4
 150,1979,0.000330,0,481.81000000,304.10000000,  -8
 155,1979,0.002811,0,4217.60000000,3885.31000000,  -7
 160,1979,0.006541,0,6710.57000000,7809.49000000,  -9
 165,1979,0.000597,0,1194.39000000,788.86000000,  -7
 200,1979,0.026358,1,99603.50000000,86354.50000000,  10
 205,1979,0.000545,0,9884.76000000,7171.48000000,  10
 210,1979,0.006895,0,68176.00000000,63701.80000000,  10
 211,1979,0.006587,0,58303.77700000,54270.45600000,  10
 212,1979,0.001171,0,58303.77700000,54270.45600000, -99
 220,1979,0.023913,1,107006.00000000,100679.00000000,   8
 225,1979,0.001620,0,26477.20000000,29836.10000000,  10
 230,1979,0.011706,0,25436.70000000,18207.90000000,   9
 235,1979,0.001669,0,6529.32000000,3479.25000000,   9
 260,1979,0.032902,0,159835.00000000,172059.00000000,  10
 265,1979,0.008949,0,16214.00000000,15063.00000000,  -9
 290,1979,0.015588,0,19342.40000000,16368.30000000,  -7
 305,1979,0.002815,0,20244.00000000,15469.80000000,  10
 310,1979,0.003954,0,8688.37000000,7929.88000000,  -7
 315,1979,0.008837,0,14360.11000000,13197.53000000,  -7
 325,1979,0.019294,0,77892.50000000,72223.20000000,  10
 338,1979,0.000052,0,753.67000000,424.29000000, -99
 339,1979,0.000558,0,370.00000000,350.00000000,  -9
 345,1979,0.005347,0,12861.30000000,6491.62000000,  -7
 350,1979,0.003328,0,9617.10000000,3881.21000000,   8
 352,1979,0.000178,0,1009.14000000,452.88000000,  10
 355,1979,0.003870,0,4462.66020000,4646.54000000,  -7
 360,1979,0.008924,0,12007.00000000,9724.07000000,  -8
 365,1979,0.168808,1,57744.30100000,64761.78900000,  -7
 375,1979,0.001786,0,11405.10000000,11177.80000000,  10
 380,1979,0.003965,0,28735.40000000,27530.30000000,  10
 385,1979,0.001716,0,13707.10000000,13532.00000000,  10
 390,1979,0.001552,0,18406.90000000,14694.70000000,  10
 395,1979,0.000038,0,815.44000000,781.63000000, -99
 402,1979,0.000036,0,54.70000000,2.40000000, -99
 403,1979,0.000004,0,16.79000100,18.86000100, -99
 404,1979,0.000084,0,60.94000000,14.07000000,  -7
 411,1979,0.000055,0,30.79000100,19.10000000,  -7
 420,1979,0.000024,0,139.88000000,57.92000000,   8
 432,1979,0.000407,0,304.46000000,106.22000000,  -7
 433,1979,0.000525,0,930.73000000,535.25000000,  -2
 434,1979,0.000257,0,320.14000000,45.94000000,  -7
 435,1979,0.000147,0,258.67001000,141.80000000,  -7
 436,1979,0.000277,0,466.80000000,449.01000000,  -7
 437,1979,0.000716,0,2486.00000000,2514.37000000,  -9
 438,1979,0.000430,0,343.29001000,394.79001000,  -9
 439,1979,0.000356,0,300.47000000,76.34000000,   5
 450,1979,0.000196,0,507.15000000,536.60000000,  -6
 451,1979,0.000206,0,315.64001000,183.32000000,  -7
 452,1979,0.000906,0,894.37000000,1041.24000000,   6
 461,1979,0.000203,0,518.09000000,218.28000000,  -7
 471,1979,0.000613,0,1277.12000000,1131.56000000,  -8
 475,1979,0.006305,0,10210.20000000,17221.70000000,   7
 481,1979,0.000174,0,532.84000000,1849.64000000,  -9
 482,1979,0.000180,0,68.39000000,79.62000000,  -7
 483,1979,0.000267,0,177.64000000,118.09000000, -77
 484,1979,0.000280,0,317.64000000,509.25000000,  -8
 490,1979,0.002273,0,681.40000000,1245.10000000,  -9
 500,1979,0.000752,0,175.35000000,277.66000000, -66
 501,1979,0.001162,0,1660.50000000,1106.17000000,  -6
 510,1979,0.001411,0,1079.55000000,539.10000000,  -7
 516,1979,0.000209,0,152.82000000,104.00000000,  -7
 517,1979,0.000261,0,194.87000000,117.64000000,  -7
 520,1979,0.000704,0,445.92999000,143.50000000,  -7
 522,1979,0.000065,0,177.10001000,11.39000000,  -8
 530,1979,0.003263,0,567.43000000,417.55000000,  -7
 540,1979,0.000996,0,1123.39000000,1101.65000000,  -7
 541,1979,0.000886,0,528.00000000,284.00000000,  -8
 551,1979,0.000719,0,752.98000000,1375.66000000,  -9
 552,1979,0.001067,0,929.00000000,1053.00000000, -88
 553,1979,0.000345,0,399.22000000,232.74000000,  -9
 560,1979,0.007232,0,9198.00000000,18396.00000000,   4
 570,1979,0.000063,0,332.57001000,37.52000000,  -7
 571,1979,0.000059,0,520.59998000,436.22000000,   7
 572,1979,0.000044,0,354.95001000,219.66000000, -10
 580,1979,0.000597,0,640.69000000,394.78000000,  -6
 581,1979,0.000025,0,17.38999900,12.00000000,  -5
 590,1979,0.000073,0,566.51000000,376.33000000,   9
 591,1979,0.000003,0,83.70000000,17.80000000, -99
 600,1979,0.002935,0,3662.29000000,1933.20000000,  -8
 615,1979,0.003165,0,8402.65000000,9864.54000000,  -9
 616,1979,0.000633,0,2844.38000000,1792.56000000,  -9
 620,1979,0.002162,0,5311.10000000,16084.80000000,  -7
 625,1979,0.001599,0,918.65000000,589.82000000,  -7
 630,1979,0.009768,0,9695.00000000,19976.00000000, -88
 640,1979,0.010018,0,5066.07000000,2258.76000000,   9
 645,1979,0.006089,0,7230.00000000,21432.00000000,  -9
 651,1979,0.007611,0,3836.81000000,1839.66000000,  -6
 652,1979,0.002958,0,3329.17000000,1644.22000000,  -9
 660,1979,0.000458,0,2700.00000000,773.00000000, -77
 663,1979,0.000864,0,1948.02000000,400.37000000, -10
 666,1979,0.003092,0,8599.50000000,4552.90000000,   9
 670,1979,0.008131,0,24257.40000000,58651.90000000, -10
 678,1979,0.000592,0,1491.93000000,13.52000000,  -6
 680,1979,0.000318,0,1491.90000000,13.51000000,  -8
 690,1979,0.001181,0,5198.30000000,18448.60000000, -10
 692,1979,0.000387,0,2485.01000000,2491.92000000, -10
 694,1979,0.000666,0,1425.21000000,3598.03000000, -10
 696,1979,0.000962,0,6970.70000000,13651.60000000,  -8
 698,1979,0.000422,0,1246.45000000,2165.57000000, -10
 700,1979,0.001466,0,551.22000000,435.02000000,  -7
 710,1979,0.118534,1,15675.00000000,13657.00000000,  -7
 712,1979,0.000439,0,-9.00000000,-9.00000000,  -7
 713,1979,0.007314,0,16103.00000000,14774.00000000,  -7
 731,1979,0.007807,0,1300.00000000,1320.00000000,  -9
 732,1979,0.011982,0,20175.60000000,15036.20000000,  -8
 740,1979,0.053298,0,109833.00000000,102282.00000000,  10
 750,1979,0.052746,0,9898.55000000,7679.37000000,   8
 760,1979,0.000092,0,-9.00000000,-9.00000000,  -8
 770,1979,0.009736,0,4060.70000000,2055.82000000,  -7
 771,1979,0.005297,0,1927.66000000,656.04000000,  -4
 775,1979,0.003523,0,572.71000000,389.02000000,  -6
 780,1979,0.000941,0,1449.03000000,978.08000000,   6
 781,1979,0.000007,0,22.79000100,4.57000020, -99
 790,1979,0.000804,0,254.42000000,108.80000000,  -9
 800,1979,0.004868,0,7164.34000000,5300.85000000,   2
 811,1979,0.000481,0,34.00000000,42.00000000, -66
 812,1979,0.000474,0,102.15000000,20.13999900,  -7
 816,1979,0.008896,0,945.50000000,154.69000000,  -7
 820,1979,0.001971,0,7841.89000000,11076.60000000,   4
 830,1979,0.001743,0,17643.10000000,14238.70000000,  -2
 840,1979,0.004760,0,6612.84000000,4600.91000000,  -9
 850,1979,0.012394,0,7225.60000000,15578.50000000,  -7
